"","Month","Tmin","Tmax","Chill_eff","Heat_eff"
"645",10,-6,30,0,4.05828379020121
"646",10,-5,-5,0,0
"647",10,-5,-4,0,0
"648",10,-5,-3,0,0
"649",10,-5,-2,6.03329568572071e-08,0
"650",10,-5,-1,1.21643968531567e-06,0
"651",10,-5,0,2.24454264870022e-05,0
"652",10,-5,1,0.00041013639587538,0
"653",10,-5,2,0.00732878313438476,0
"654",10,-5,3,0.107336363911764,0
"655",10,-5,4,0.321081387242032,0
"656",10,-5,5,0.424578128012619,0.0134452139099018
"657",10,-5,6,0.358168704242547,0.0733133349713177
"658",10,-5,7,0.401277295836883,0.191712582259856
"659",10,-5,8,0.387952248309321,0.375591326635389
"660",10,-5,9,0.374167296968321,0.622618646812914
"661",10,-5,10,0.413859700532729,0.931581375782923
"662",10,-5,11,0.41525026458434,1.29935308941852
"663",10,-5,12,0.351485910892342,1.71961522343724
"664",10,-5,13,0.343148256227003,2.1843102581433
"665",10,-5,14,0.345673377331823,2.68535121326247
"666",10,-5,15,0.324147535326553,3.21485605958406
"667",10,-5,16,0.312298776173138,3.76380959429067
"668",10,-5,17,0.315667248423717,4.32208725930064
"669",10,-5,18,0.32528902418316,4.87934847948521
"670",10,-5,19,0.292871590001293,5.42602389998715
"671",10,-5,20,0.196117505189821,5.953227761504
"672",10,-5,21,0,6.45187129185479
"673",10,-5,22,0,6.91366294626053
"674",10,-5,23,0,7.33125290796557
"675",10,-5,24,0,7.69880162207168
"676",10,-5,25,0,5.56729683837114
"677",10,-5,26,0,5.30047819081985
"678",10,-5,27,0,4.93359169894494
"679",10,-5,28,0,3.79694230529807
"680",10,-5,29,0,4.02339209977068
"681",10,-5,30,0,4.23698283749632
"682",10,-4,-4,0,0
"683",10,-4,-3,0,0
"684",10,-4,-2,6.71661959895997e-08,0
"685",10,-4,-1,1.36817030811011e-06,0
"686",10,-4,0,2.44399028207321e-05,0
"687",10,-4,1,0.000437716194613991,0
"688",10,-4,2,0.00771393309684158,0
"689",10,-4,3,0.111492936492171,0
"690",10,-4,4,0.313210448014031,0
"691",10,-4,5,0.406172132014805,0.0141872248258234
"692",10,-4,6,0.361702216642606,0.0766911277884964
"693",10,-4,7,0.408737645655775,0.200717199107893
"694",10,-4,8,0.402521289678079,0.39071541226662
"695",10,-4,9,0.394384130414792,0.645452075078538
"696",10,-4,10,0.433100953193265,0.964024341942191
"697",10,-4,11,0.391453288820764,1.3419604320419
"698",10,-4,12,0.358171478176895,1.77213047675808
"699",10,-4,13,0.368973140664649,2.24720347108599
"700",10,-4,14,0.355715453520457,2.75996085470023
"701",10,-4,15,0.33984285367235,3.30157243874073
"702",10,-4,16,0.331026638482784,3.86195233500286
"703",10,-4,17,0.338443844578643,4.43080004154604
"704",10,-4,18,0.281909341501287,4.99870499077755
"705",10,-4,19,0.269611125227155,5.55570108042085
"706",10,-4,20,0.195021090292602,6.09203577260285
"707",10,-4,21,0,6.59859504102759
"708",10,-4,22,0,7.06761399227269
"709",10,-4,23,0,7.49233619549092
"710",10,-4,24,0,7.86648483573569
"711",10,-4,25,0,5.54843397436841
"712",10,-4,26,0,5.47822291883655
"713",10,-4,27,0,4.8664657363805
"714",10,-4,28,0,3.98341887446871
"715",10,-4,29,0,4.21474412076051
"716",10,-4,30,0,4.4325915292431
"717",10,-3,-3,0,0
"718",10,-3,-2,9.51906621172718e-08,0
"719",10,-3,-1,1.64312808376133e-06,0
"720",10,-3,0,2.74675775565532e-05,0
"721",10,-3,1,0.000475804038394657,0
"722",10,-3,2,0.00821532487357004,0
"723",10,-3,3,0.116579714711168,0
"724",10,-3,4,0.325550677605657,0
"725",10,-3,5,0.392766117706422,0.0151358915450572
"726",10,-3,6,0.378463679233723,0.0807555253353882
"727",10,-3,7,0.39533320481676,0.210839865764466
"728",10,-3,8,0.379565737180097,0.407569575007054
"729",10,-3,9,0.408530752332666,0.671431122610818
"730",10,-3,10,0.412756562583238,1.00042735231748
"731",10,-3,11,0.365525362927175,1.3887275627804
"732",10,-3,12,0.377710146178372,1.8299247684267
"733",10,-3,13,0.354313596764686,2.31764489636974
"734",10,-3,14,0.362737931527762,2.8434089598157
"735",10,-3,15,0.345474441973206,3.39735105082775
"736",10,-3,16,0.324318764480468,3.96981261945738
"737",10,-3,17,0.274782165235406,4.55093598975029
"738",10,-3,18,0.251730461718646,5.13021563021931
"739",10,-3,19,0.236338346683785,5.69742123225915
"740",10,-3,20,0.130128766523987,6.24342930327556
"741",10,-3,21,0,6.75954646725162
"742",10,-3,22,0,7.23740291345725
"743",10,-3,23,0,7.6696036732636
"744",10,-3,24,0,8.04995968412121
"745",10,-3,25,0,5.59124916867306
"746",10,-3,26,0,5.67294636328808
"747",10,-3,27,0,4.81152216318951
"748",10,-3,28,0,4.18895577013671
"749",10,-3,29,0,4.42484652894093
"750",10,-3,30,0,4.63181673526079
"751",10,-2,-2,3.76874813212823e-07,0
"752",10,-2,-1,2.49274399351555e-06,0
"753",10,-2,0,3.31035721173212e-05,0
"754",10,-2,1,0.000533929012113051,0
"755",10,-2,2,0.00890978460251927,0
"756",10,-2,3,0.123067527481775,0
"757",10,-2,4,0.34072165549142,0
"758",10,-2,5,0.38089301393032,0.0162911567156003
"759",10,-2,6,0.382701551583617,0.0858612046775439
"760",10,-2,7,0.385912550750556,0.222146863707831
"761",10,-2,8,0.423753747648763,0.426996922656393
"762",10,-2,9,0.417105266755739,0.701267095354169
"763",10,-2,10,0.384142483161298,1.04101931184924
"764",10,-2,11,0.3706331697489,1.4409520593767
"765",10,-2,12,0.383639418624517,1.89569628446528
"766",10,-2,13,0.382163134209555,2.39728027379948
"767",10,-2,14,0.364716845316103,2.93649169692644
"768",10,-2,15,0.323393652270768,3.50427033563937
"769",10,-2,16,0.280962320156886,4.09026776294772
"770",10,-2,17,0.266863613968389,4.68389941615071
"771",10,-2,18,0.2494200718929,5.27536345306745
"772",10,-2,19,0.199478394136817,5.85466631773881
"773",10,-2,20,0.097579379937206,6.4119115252907
"774",10,-2,21,0,6.9378883172917
"775",10,-2,22,0,7.42475715782115
"776",10,-2,23,0,7.86533331902451
"777",10,-2,24,0,8.25334370770321
"778",10,-2,25,0,5.69802035935124
"779",10,-2,26,0,5.88834694711936
"780",10,-2,27,0,4.76941572375314
"781",10,-2,28,0,4.41526403680666
"782",10,-2,29,0,4.65638036338473
"783",10,-2,30,0,4.65717673164306
"784",10,-1,-1,7.64526513232555e-06,0
"785",10,-1,0,4.96149551846817e-05,0
"786",10,-1,1,0.000642356377806994,0
"787",10,-1,2,0.00997164590938484,0
"788",10,-1,3,0.13181374141783,0
"789",10,-1,4,0.334722751395588,0
"790",10,-1,5,0.345384811558369,0.0176528795382641
"791",10,-1,6,0.41553481401824,0.0920964019242466
"792",10,-1,7,0.385821874374263,0.235226282672411
"793",10,-1,8,0.410918369795867,0.44998770133035
"794",10,-1,9,0.360736608562116,0.735311502562351
"795",10,-1,10,0.382238221260745,1.0872566344915
"796",10,-1,11,0.3946041109262,1.5015968377644
"797",10,-1,12,0.414193707625538,1.97104506186856
"798",10,-1,13,0.374149317725665,2.48762770629661
"799",10,-1,14,0.307430226396674,3.04222742423258
"800",10,-1,15,0.306738762243262,3.62472163341709
"801",10,-1,16,0.28904466098204,4.22537360885061
"802",10,-1,17,0.288629284038095,4.83365499469307
"803",10,-1,18,0.265184739159846,5.43884042361011
"804",10,-1,19,0.182776067096241,6.0309233220656
"805",10,-1,20,0.0322784877307425,6.60029969235022
"806",10,-1,21,0,7.13768065039874
"807",10,-1,22,0,7.63464344790443
"808",10,-1,23,0,8.08404677877318
"809",10,-1,24,0,8.47990554470276
"810",10,-1,25,0,5.86701800933766
"811",10,-1,26,0,6.12835120216926
"812",10,-1,27,0,4.74351937626845
"813",10,-1,28,0,4.66657903861601
"814",10,-1,29,0,4.91204565999315
"815",10,-1,30,0,4.65794147597403
"816",10,0,0,0.000151155935574386,0
"817",10,0,1,0.00096169786653665,0
"818",10,0,2,0.0119539938224778,0
"819",10,0,3,0.144686755898097,0
"820",10,0,4,0.331155976982579,0
"821",10,0,5,0.395260694345642,0.0192611285920545
"822",10,0,6,0.470898811341397,0.0994902695829643
"823",10,0,7,0.385233596165216,0.251244522305322
"824",10,0,8,0.3856286504458,0.477171333928899
"825",10,0,9,0.368044594676128,0.775200576150362
"826",10,0,10,0.397915784963431,1.14236604522581
"827",10,0,11,0.39342375138112,1.57254126305514
"828",10,0,12,0.378720374210438,2.05867613067669
"829",10,0,13,0.336606288670772,2.59198877957304
"830",10,0,14,0.327490501263395,3.16357246320998
"831",10,0,15,0.294552056469682,3.7631809530282
"832",10,0,16,0.281110891504018,4.38032244064658
"833",10,0,17,0.273152715789028,5.00458543050237
"834",10,0,18,0.244679129791801,5.62513599225154
"835",10,0,19,0.18200813664638,6.23153663001599
"836",10,0,20,0,6.81414706699352
"837",10,0,21,0,7.36367520176461
"838",10,0,22,0,7.87165136366837
"839",10,0,23,0,8.33065072668959
"840",10,0,24,0,8.73442742134462
"841",10,0,25,0,6.09479177022594
"842",10,0,26,0,6.39484550144477
"843",10,0,27,0,4.76283330815488
"844",10,0,28,0,4.94335592866559
"845",10,0,29,0,5.19304594983337
"846",10,0,30,0,4.67903620302864
"847",10,1,1,0.00290384640955011,0
"848",10,1,2,0.0177464338240914,0
"849",10,1,3,0.167268379876021,0
"850",10,1,4,0.305220353162611,0
"851",10,1,5,0.397621120569774,0.0215641758171756
"852",10,1,6,0.439661406030584,0.108735898156309
"853",10,1,7,0.467215512713872,0.271315445638037
"854",10,1,8,0.432019014787261,0.510417405334461
"855",10,1,9,0.382377470461987,0.824498974714388
"856",10,1,10,0.413115768743576,1.2090412343293
"857",10,1,11,0.374104452154527,1.65759490197683
"858",10,1,12,0.359897028020198,2.16281026353577
"859",10,1,13,0.341330362002733,2.71568996255128
"860",10,1,14,0.280120661556656,3.30678837305428
"861",10,1,15,0.309987739253444,3.92556885734763
"862",10,1,16,0.29289621974669,4.5614401558691
"863",10,1,17,0.274836309614296,5.20350722846333
"864",10,1,18,0.232835208792802,5.84078926864083
"865",10,1,19,0.0943233314810743,6.4626403854838
"866",10,1,20,0,7.05902009857785
"867",10,1,21,0,7.62075779247691
"868",10,1,22,0,8.13947050695022
"869",10,1,23,0,8.60777114826195
"870",10,1,24,0,9.01946709568904
"871",10,1,25,0,6.37526152922226
"872",10,1,26,0,6.69236535621773
"873",10,1,27,0,4.98281809408599
"874",10,1,28,0,5.25138061362426
"875",10,1,29,0,5.50507121074167
"876",10,1,30,0,4.7254043740413
"877",10,2,2,0.0507394569919781,0
"878",10,2,3,0.224280383133966,0
"879",10,2,4,0.311230997906761,0
"880",10,2,5,0.387886028666992,0.0249869329727198
"881",10,2,6,0.471681410453741,0.121514882990676
"882",10,2,7,0.414989212966259,0.29770693691079
"883",10,2,8,0.396078880597706,0.554091652664269
"884",10,2,9,0.368758038758051,0.887561077543441
"885",10,2,10,0.378603973689444,1.29304947549503
"886",10,2,11,0.358471692368387,1.7638126107006
"887",10,2,12,0.359365271796573,2.29160518680233
"888",10,2,13,0.26609128836062,2.86725491031703
"889",10,2,14,0.315979642825781,3.48047485566042
"890",10,2,15,0.268840362331984,4.12053211971957
"891",10,2,16,0.247321179158017,4.77653750968687
"892",10,2,17,0.288073576337955,5.43734485874351
"893",10,2,18,0.22655945895083,6.09193146707538
"894",10,2,19,0,6.72969882403278
"895",10,2,20,0,7.34059325551296
"896",10,2,21,0,7.91525292215072
"897",10,2,22,0,8.44523499137699
"898",10,2,23,0,8.92319281041926
"899",10,2,24,0,9.34301129424946
"900",10,2,25,0,6.70456190185837
"901",10,2,26,0,7.02842879330344
"902",10,2,27,0,5.3221909645476
"903",10,2,28,0,5.59776650427308
"904",10,2,29,0,5.79736043062157
"905",10,2,30,0,4.80341020302513
"906",10,3,3,0.314377980280216,0
"907",10,3,4,0.33945382868028,0
"908",10,3,5,0.413770915191931,0.0305190130814904
"909",10,3,6,0.446755873450481,0.141088965078101
"910",10,3,7,0.433813826797392,0.336821623488096
"911",10,3,8,0.422346671319024,0.616168651760438
"912",10,3,9,0.410199504421701,0.974793372794918
"913",10,3,10,0.417732545050197,1.40638716672727
"914",10,3,11,0.36283579253173,1.90340748755373
"915",10,3,12,0.390194878087498,2.45712968810802
"916",10,3,13,0.302172228930287,3.05790311632935
"917",10,3,14,0.28752745224731,3.69530761478762
"918",10,3,15,0.268787193706961,4.35845788947169
"919",10,3,16,0.322772905826151,5.03616717524219
"920",10,3,17,0.26532774654129,5.7171635912237
"921",10,3,18,0.129139984196206,6.3903422492168
"922",10,3,19,0,7.04498391382764
"923",10,3,20,0,7.67095001032771
"924",10,3,21,0,8.2588752400222
"925",10,3,22,0,8.8003423252162
"926",10,3,23,0,9.28803275638339
"927",10,3,24,0,9.71585962367025
"928",10,3,25,0,7.08389721884792
"929",10,3,26,0,7.41302772728433
"930",10,3,27,0,5.71180286231215
"931",10,3,28,0,5.99165349787974
"932",10,3,29,0,5.90170143000926
"933",10,3,30,0,4.91458811265558
"934",10,4,4,0.360712871076535,0
"935",10,4,5,0.356358895753465,0.0459398057248459
"936",10,4,6,0.445660132274885,0.182957108836206
"937",10,4,7,0.446591399598727,0.40866166170989
"938",10,4,8,0.432171824214112,0.719123026509103
"939",10,4,9,0.417904730095112,1.1089493536738
"940",10,4,10,0.399030197124426,1.57139533065284
"941",10,4,11,0.378000953247671,2.09849702091335
"942",10,4,12,0.323957892112671,2.68123074773164
"943",10,4,13,0.348975668940915,3.30969267353171
"944",10,4,14,0.312490576427704,3.9732952944766
"945",10,4,15,0.233267253552532,4.66097672091688
"946",10,4,16,0.238663868316407,5.36141835462919
"947",10,4,17,0.179989954039044,6.06326640903307
"948",10,4,18,0,6.75535265216096
"949",10,4,19,0,7.4269097853119
"950",10,4,20,0,8.06777700209337
"951",10,4,21,0,8.66859149983125
"952",10,4,22,0,9.2209620328963
"953",10,4,23,0,9.71762099817535
"954",10,4,24,0,10.1525520177152
"955",10,4,25,0,7.52608086698278
"956",10,4,26,0,7.79087532337573
"957",10,4,27,0,6.16222362591536
"958",10,4,28,0,6.44513895222981
"959",10,4,29,0,6.03985471362152
"960",10,4,30,0,5.10125337614794
"961",10,5,5,0.467565752565899,0.144701124093531
"962",10,5,6,0.454722023775023,0.316853286791904
"963",10,5,7,0.453704263363207,0.577165364720822
"964",10,5,8,0.446570831356845,0.921489739409784
"965",10,5,9,0.437010792986899,1.34422598771668
"966",10,5,10,0.439148637072745,1.8384313335767
"967",10,5,11,0.411838771329548,2.39595782106342
"968",10,5,12,0.379118246761905,3.00761332778339
"969",10,5,13,0.355143778726146,3.6633430373935
"970",10,5,14,0.318455731552889,4.35242756301976
"971",10,5,15,0.288673108849545,5.06369356877366
"972",10,5,16,0.248480390715739,5.78573248179532
"973",10,5,17,0.0645555665017582,6.50712272770989
"974",10,5,18,0,7.21665086137291
"975",10,5,19,0,7.90352700344343
"976",10,5,20,0,8.55759013060852
"977",10,5,21,0,9.1694989999743
"978",10,5,22,0,9.73090481093141
"979",10,5,23,0,10.2346021134211
"980",10,5,24,0,10.6746549508955
"981",10,5,25,0,8.05166333030866
"982",10,5,26,0,8.0501266716554
"983",10,5,27,0,6.69210781735251
"984",10,5,28,0,6.9760006506064
"985",10,5,29,0,6.24537360169579
"986",10,5,30,0,5.52290882295759
"987",10,6,6,0.45032106329167,0.575314760488469
"988",10,6,7,0.452453979919528,0.869526687102447
"989",10,6,8,0.452333644157603,1.24685315802719
"990",10,6,9,0.420751391049233,1.70148921147052
"991",10,6,10,0.420012251589628,2.22629950359811
"992",10,6,11,0.387631766310309,2.81295776979328
"993",10,6,12,0.355865861972889,3.45210991386429
"994",10,6,13,0.323999682252399,4.13355731268767
"995",10,6,14,0.322755909551756,4.84645650090572
"996",10,6,15,0.258124036359704,5.57953106031216
"997",10,6,16,0.161501470766528,6.321291288765
"998",10,6,17,0,7.06025706917799
"999",10,6,18,0,7.7851793035748
"1000",10,6,19,0,8.48525532138502
"1001",10,6,20,0,9.15033381396803
"1002",10,6,21,0,9.77110508545388
"1003",10,6,22,0,10.3392727379879
"1004",10,6,23,0,10.8477033199908
"1005",10,6,24,0,11.2905509499314
"1006",10,6,25,0,8.66871167194653
"1007",10,6,26,0,8.28849323796664
"1008",10,6,27,0,7.30896885598072
"1009",10,6,28,0,7.59150835125738
"1010",10,6,29,0,6.52398127123678
"1011",10,6,30,0,6.13078360037214
"1012",10,7,7,0.451883786662538,1.28145586297876
"1013",10,7,8,0.421014289898978,1.69063208742454
"1014",10,7,9,0.421029212464055,2.17587302392961
"1015",10,7,10,0.388173734817427,2.72985636479619
"1016",10,7,11,0.356131749811152,3.34408392754336
"1017",10,7,12,0.323836020180574,4.0090467623108
"1018",10,7,13,0.32370612925261,4.71441022401379
"1019",10,7,14,0.25873240315375,5.44921514750384
"1020",10,7,15,0.193878460135658,6.20209092867975
"1021",10,7,16,0,6.96147606973463
"1022",10,7,17,0,7.71584159774224
"1023",10,7,18,0,8.45391271569782
"1024",10,7,19,0,9.16488409487727
"1025",10,7,20,0,9.83862436571335
"1026",10,7,21,0,10.4658656078943
"1027",10,7,22,0,11.0383739735694
"1028",10,7,23,0,11.5490979929392
"1029",10,7,24,0,11.9922915998646
"1030",10,7,25,0,9.36916871556049
"1031",10,7,26,0,8.58603160490389
"1032",10,7,27,0,8.00457067615788
"1033",10,7,28,0,8.12953112732773
"1034",10,7,29,0,6.86062810513151
"1035",10,7,30,0,6.81640306084653
"1036",10,8,8,0.420928360884636,2.24609452968123
"1037",10,8,9,0.388229570606555,2.76036700868722
"1038",10,8,10,0.387971092754451,3.34181992594452
"1039",10,8,11,0.323437653579713,3.98179021887561
"1040",10,8,12,0.323334454254363,4.67062181577922
"1041",10,8,13,0.258819402711539,5.39785240750707
"1042",10,8,14,0.16161231332151,6.15241603920822
"1043",10,8,15,0,6.9228573042952
"1044",10,8,16,0,7.69755268312248
"1045",10,8,17,0,8.46493442523736
"1046",10,8,18,0,9.21371232948639
"1047",10,8,19,0,9.93308883157971
"1048",10,8,20,0,10.6129629625809
"1049",10,8,21,0,11.2441189906866
"1050",10,8,22,0,11.8183958969953
"1051",10,8,23,0,12.328834256182
"1052",10,8,24,0,12.7697975857702
"1053",10,8,25,0,10.1428394990126
"1054",10,8,26,0,8.93695122774973
"1055",10,8,27,0,8.76852167141767
"1056",10,8,28,0,8.49411329990815
"1057",10,8,29,0,7.35905358494531
"1058",10,8,30,0,7.56396595917874
"1059",10,9,9,0.356160857432148,3.44596671069323
"1060",10,9,10,0.323036261395048,4.05293280995899
"1061",10,9,11,0.290840911769156,4.71657489284611
"1062",10,9,12,0.226342195570992,5.42709806771276
"1063",10,9,13,0.129049660684373,6.17392124770898
"1064",10,9,14,0,6.94588108238086
"1065",10,9,15,0,7.73144718312896
"1066",10,9,16,0,8.51894417029518
"1067",10,9,17,0,9.2967759314161
"1068",10,9,18,0,10.0536474411422
"1069",10,9,19,0,10.7787795542258
"1070",10,9,20,0,11.4621123423736
"1071",10,9,21,0,12.0944928000301
"1072",10,9,22,0,12.6678430876147
"1073",10,9,23,0,13.1753059057371
"1074",10,9,24,0,13.6113640910429
"1075",10,9,25,0,10.9779326781784
"1076",10,9,26,0,9.39788293981258
"1077",10,9,27,0,9.58889269627068
"1078",10,9,28,0,8.89585110646067
"1079",10,9,29,0,8.13037067831713
"1080",10,9,30,0,8.36141625178919
"1081",10,10,10,0.290676918305954,4.85213526378792
"1082",10,10,11,0.225962036782313,5.53715687050506
"1083",10,10,12,0,6.2669831597904
"1084",10,10,13,0,7.03092363290967
"1085",10,10,14,0,7.81772737039107
"1086",10,10,15,0,8.6157992053683
"1087",10,10,16,0,9.413422392192
"1088",10,10,17,0,10.1989831515603
"1089",10,10,18,0,10.9611924399432
"1090",10,10,19,0,11.6893003575718
"1091",10,10,20,0,12.3732987741767
"1092",10,10,21,0,13.0041080112832
"1093",10,10,22,0,13.5737437684155
"1094",10,10,23,0,14.0754609102934
"1095",10,10,24,0,14.5038712335266
"1096",10,10,25,0,11.8612727764608
"1097",10,10,26,0,10.1729333267128
"1098",10,10,27,0,10.4524325745298
"1099",10,10,28,0,9.32171643012569
"1100",10,10,29,0,8.97436545711474
"1101",10,10,30,0,9.19546801726271
"1102",10,11,11,0,6.43068782724902
"1103",10,11,12,0,7.17724437533081
"1104",10,11,13,0,7.95565375693893
"1105",10,11,14,0,8.75458768744401
"1106",10,11,15,0,9.56239675153482
"1107",10,11,16,0,10.3673336048793
"1108",10,11,17,0,11.1577777158225
"1109",10,11,18,0,11.9224569932388
"1110",10,11,19,0,12.6506617187464
"1111",10,11,20,0,13.3324463719206
"1112",10,11,21,0,13.9588152020866
"1113",10,11,22,0,14.5218877538688
"1114",10,11,23,0,15.0150409880801
"1115",10,11,24,0,15.4330251451835
"1116",10,11,25,0,12.7785426408295
"1117",10,11,26,0,11.0769949558884
"1118",10,11,27,0,11.3448129296547
"1119",10,11,28,0,9.77032931707992
"1120",10,11,29,0,9.84310645172903
"1121",10,11,30,0,10.0442722139136
"1122",10,12,12,0,8.14355467934758
"1123",10,12,13,0,8.93364157350957
"1124",10,12,14,0,9.74186126201986
"1125",10,12,15,0,10.5565208769406
"1126",10,12,16,0,11.3658534543697
"1127",10,12,17,0,12.1582427814976
"1128",10,12,18,0,12.9224447913293
"1129",10,12,19,0,13.6478009282913
"1130",10,12,20,0,14.3244390838652
"1131",10,12,21,0,14.9434579716342
"1132",10,12,22,0,15.4970911697243
"1133",10,12,23,0,15.9788474976507
"1134",10,12,24,0,16.3836249043841
"1135",10,12,25,0,13.714551286509
"1136",10,12,26,0,11.998250718911
"1137",10,12,27,0,11.9114778212894
"1138",10,12,28,0,10.5117683678621
"1139",10,12,29,0,10.7215516652042
"1140",10,12,30,0,10.6958604012777
"1141",10,13,13,0,9.94942686026343
"1142",10,13,14,0,10.7639896902195
"1143",10,13,15,0,11.5825279693916
"1144",10,13,16,0,12.3932662417227
"1145",10,13,17,0,13.1846037768701
"1146",10,13,18,0,13.9453356400555
"1147",10,13,19,0,14.6648654004661
"1148",10,13,20,0,15.3334050889095
"1149",10,13,21,0,15.9421582909302
"1150",10,13,22,0,16.4834826251449
"1151",10,13,23,0,16.9510283001426
"1152",10,13,24,0,17.3398499571814
"1153",10,13,25,0,14.6535217471212
"1154",10,13,26,0,12.9200667436359
"1155",10,13,27,0,12.2596704099906
"1156",10,13,28,0,11.3994902449188
"1157",10,13,29,0,11.594203527606
"1158",10,13,30,0,11.2076213561822
"1159",10,14,14,0,11.8047524142386
"1160",10,14,15,0,12.6241464871321
"1161",10,14,16,0,13.4332627887811
