"location","Month","Tmax","Tmin","scenario","start_year","end_year","scenario_year","reference_year","scenario_type","labels"
"ARCEN AWS",9,3.23484961067853,2.17472636262514,"ssp585",2035,2065,2050,2000,"relative","CIESM"
"ARCEN AWS",10,1.35053381535039,1.69160767519466,"ssp585",2035,2065,2050,2000,"relative","CIESM"
"ARCEN AWS",11,1.76231234705228,1.06366251390434,"ssp585",2035,2065,2050,2000,"relative","CIESM"
"ARCEN AWS",12,1.59903982202447,2.12121624026696,"ssp585",2035,2065,2050,2000,"relative","CIESM"
"ARCEN AWS",1,4.31059187986652,2.324010567297,"ssp585",2070,2100,2085,2000,"relative","CIESM"
"ARCEN AWS",2,4.82628921023359,2.6355488320356,"ssp585",2070,2100,2085,2000,"relative","CIESM"
"ARCEN AWS",3,5.5014042269188,2.25799855394883,"ssp585",2070,2100,2085,2000,"relative","CIESM"
"ARCEN AWS",4,5.37886273637375,2.67105439377086,"ssp585",2070,2100,2085,2000,"relative","CIESM"
"ARCEN AWS",5,5.47446829810901,2.20939199110122,"ssp585",2070,2100,2085,2000,"relative","CIESM"
"ARCEN AWS",6,8.69918398220245,2.52442068965517,"ssp585",2070,2100,2085,2000,"relative","CIESM"
"ARCEN AWS",7,11.5288020022247,4.89521857619577,"ssp585",2070,2100,2085,2000,"relative","CIESM"
"ARCEN AWS",8,11.2975201334816,6.4901275862069,"ssp585",2070,2100,2085,2000,"relative","CIESM"
"ARCEN AWS",9,7.82501412680757,5.44749087875417,"ssp585",2070,2100,2085,2000,"relative","CIESM"
"ARCEN AWS",10,5.50474994438265,4.27657219132369,"ssp585",2070,2100,2085,2000,"relative","CIESM"
"ARCEN AWS",11,4.13324137931034,4.32187219132369,"ssp585",2070,2100,2085,2000,"relative","CIESM"
"ARCEN AWS",12,4.87806885428254,4.41854527252503,"ssp585",2070,2100,2085,2000,"relative","CIESM"
"ARCEN AWS",1,0.968123470522803,1.03394927697442,"ssp126",2035,2065,2050,2000,"relative","CMCC-ESM2"
"ARCEN AWS",2,1.62463314794216,1.66318698553949,"ssp126",2035,2065,2050,2000,"relative","CMCC-ESM2"
"ARCEN AWS",3,1.34082647385984,1.18683659621802,"ssp126",2035,2065,2050,2000,"relative","CMCC-ESM2"
"ARCEN AWS",4,0.835481423804227,1.15139944382647,"ssp126",2035,2065,2050,2000,"relative","CMCC-ESM2"
"ARCEN AWS",5,1.77603270300334,1.25952903225807,"ssp126",2035,2065,2050,2000,"relative","CMCC-ESM2"
"ARCEN AWS",6,2.33008464961068,2.20687374860957,"ssp126",2035,2065,2050,2000,"relative","CMCC-ESM2"
"ARCEN AWS",7,1.31108898776418,1.42176006674082,"ssp126",2035,2065,2050,2000,"relative","CMCC-ESM2"
"ARCEN AWS",8,2.94206907675195,2.1080553948832,"ssp126",2035,2065,2050,2000,"relative","CMCC-ESM2"
"ARCEN AWS",9,2.18389332591769,1.8964468298109,"ssp126",2035,2065,2050,2000,"relative","CMCC-ESM2"
"ARCEN AWS",10,1.92366562847608,1.69754749721913,"ssp126",2035,2065,2050,2000,"relative","CMCC-ESM2"
"ARCEN AWS",11,1.91311190211346,1.85729321468298,"ssp126",2035,2065,2050,2000,"relative","CMCC-ESM2"
"ARCEN AWS",12,0.726781312569522,0.581276640711902,"ssp126",2035,2065,2050,2000,"relative","CMCC-ESM2"
"ARCEN AWS",1,2.50829766407119,2.05837508342603,"ssp126",2070,2100,2085,2000,"relative","CMCC-ESM2"
"ARCEN AWS",2,2.70828153503893,2.22663537263626,"ssp126",2070,2100,2085,2000,"relative","CMCC-ESM2"
"ARCEN AWS",3,3.30999421579533,2.1432043381535,"ssp126",2070,2100,2085,2000,"relative","CMCC-ESM2"
"ARCEN AWS",4,2.20874593993326,1.61410589543938,"ssp126",2070,2100,2085,2000,"relative","CMCC-ESM2"
"ARCEN AWS",5,2.86240367074527,1.87539677419355,"ssp126",2070,2100,2085,2000,"relative","CMCC-ESM2"
"ARCEN AWS",6,3.79374593993326,3.30476084538376,"ssp126",2070,2100,2085,2000,"relative","CMCC-ESM2"
"ARCEN AWS",7,3.32099866518354,2.65956651835372,"ssp126",2070,2100,2085,2000,"relative","CMCC-ESM2"
"ARCEN AWS",8,4.14121423804227,3.06287152391546,"ssp126",2070,2100,2085,2000,"relative","CMCC-ESM2"
"ARCEN AWS",9,3.22632235817575,2.69686295884316,"ssp126",2070,2100,2085,2000,"relative","CMCC-ESM2"
"ARCEN AWS",10,3.26385595105673,2.30565072302559,"ssp126",2070,2100,2085,2000,"relative","CMCC-ESM2"
"ARCEN AWS",11,3.39135383759733,2.94314160177975,"ssp126",2070,2100,2085,2000,"relative","CMCC-ESM2"
"ARCEN AWS",12,2.18380066740823,1.80710567296997,"ssp126",2070,2100,2085,2000,"relative","CMCC-ESM2"
"ARCEN AWS",1,1.41925572858732,1.43857508342603,"ssp245",2035,2065,2050,2000,"relative","CMCC-ESM2"
"ARCEN AWS",2,1.45469766407119,1.57702246941046,"ssp245",2035,2065,2050,2000,"relative","CMCC-ESM2"
"ARCEN AWS",3,1.84317163515017,1.45417208008899,"ssp245",2035,2065,2050,2000,"relative","CMCC-ESM2"
"ARCEN AWS",4,1.16269110122358,1.18259621802002,"ssp245",2035,2065,2050,2000,"relative","CMCC-ESM2"
"ARCEN AWS",5,1.91762625139043,1.51885483870968,"ssp245",2035,2065,2050,2000,"relative","CMCC-ESM2"
"ARCEN AWS",6,2.40978142380423,2.23528342602892,"ssp245",2035,2065,2050,2000,"relative","CMCC-ESM2"
"ARCEN AWS",7,2.34348576195773,1.89145684093437,"ssp245",2035,2065,2050,2000,"relative","CMCC-ESM2"
"ARCEN AWS",8,3.53865939933259,2.56947152391546,"ssp245",2035,2065,2050,2000,"relative","CMCC-ESM2"
"ARCEN AWS",9,2.75456106785317,2.26832747497219,"ssp245",2035,2065,2050,2000,"relative","CMCC-ESM2"
"ARCEN AWS",10,2.11524304783092,1.88543781979978,"ssp245",2035,2065,2050,2000,"relative","CMCC-ESM2"
"ARCEN AWS",11,2.0034957730812,1.70780289210234,"ssp245",2035,2065,2050,2000,"relative","CMCC-ESM2"
"ARCEN AWS",12,1.53102324805339,1.56245083426029,"ssp245",2035,2065,2050,2000,"relative","CMCC-ESM2"
"ARCEN AWS",1,2.41573314794216,2.38332024471635,"ssp245",2070,2100,2085,2000,"relative","CMCC-ESM2"
"ARCEN AWS",2,3.17005572858732,2.87488053392659,"ssp245",2070,2100,2085,2000,"relative","CMCC-ESM2"
"ARCEN AWS",3,3.0745426028921,2.75262691879867,"ssp245",2070,2100,2085,2000,"relative","CMCC-ESM2"
"ARCEN AWS",4,2.50105884315906,2.19056718576196,"ssp245",2070,2100,2085,2000,"relative","CMCC-ESM2"
"ARCEN AWS",5,3.74479399332592,3.01769677419355,"ssp245",2070,2100,2085,2000,"relative","CMCC-ESM2"
"ARCEN AWS",6,3.92878787541713,3.78833181312569,"ssp245",2070,2100,2085,2000,"relative","CMCC-ESM2"
"ARCEN AWS",7,4.45001156840934,3.42683426028921,"ssp245",2070,2100,2085,2000,"relative","CMCC-ESM2"
"ARCEN AWS",8,6.38229165739711,4.63451991101224,"ssp245",2070,2100,2085,2000,"relative","CMCC-ESM2"
"ARCEN AWS",9,4.19018687430478,3.81414360400445,"ssp245",2070,2100,2085,2000,"relative","CMCC-ESM2"
"ARCEN AWS",10,3.82184627363738,3.17940233592881,"ssp245",2070,2100,2085,2000,"relative","CMCC-ESM2"
"ARCEN AWS",11,3.33394738598443,3.3831319243604,"ssp245",2070,2100,2085,2000,"relative","CMCC-ESM2"
"ARCEN AWS",12,2.69569744160178,2.53787341490545,"ssp245",2070,2100,2085,2000,"relative","CMCC-ESM2"
"ARCEN AWS",1,1.14040411568409,1.03904282536151,"ssp585",2035,2065,2050,2000,"relative","CMCC-ESM2"
"ARCEN AWS",2,2.17682024471635,2.01445472747497,"ssp585",2035,2065,2050,2000,"relative","CMCC-ESM2"
"ARCEN AWS",3,1.93041034482759,1.51515272525028,"ssp585",2035,2065,2050,2000,"relative","CMCC-ESM2"
"ARCEN AWS",4,1.3263233592881,1.14236395995551,"ssp585",2035,2065,2050,2000,"relative","CMCC-ESM2"
"ARCEN AWS",5,1.96617786429366,1.45943548387097,"ssp585",2035,2065,2050,2000,"relative","CMCC-ESM2"
"ARCEN AWS",6,1.556429810901,1.76937374860957,"ssp585",2035,2065,2050,2000,"relative","CMCC-ESM2"
"ARCEN AWS",7,2.13578898776418,1.60886006674082,"ssp585",2035,2065,2050,2000,"relative","CMCC-ESM2"
"ARCEN AWS",8,3.19426907675195,2.23708120133482,"ssp585",2035,2065,2050,2000,"relative","CMCC-ESM2"
"ARCEN AWS",9,3.06823848720801,2.04265005561735,"ssp585",2035,2065,2050,2000,"relative","CMCC-ESM2"
"ARCEN AWS",10,1.93158820912125,1.60666685205784,"ssp585",2035,2065,2050,2000,"relative","CMCC-ESM2"
"ARCEN AWS",11,2.25080545050056,2.2195254727475,"ssp585",2035,2065,2050,2000,"relative","CMCC-ESM2"
"ARCEN AWS",12,1.20222647385984,1.20920567296997,"ssp585",2035,2065,2050,2000,"relative","CMCC-ESM2"
"ARCEN AWS",1,3.36745895439377,3.24218476084538,"ssp585",2070,2100,2085,2000,"relative","CMCC-ESM2"
"ARCEN AWS",2,3.90017508342603,3.70494505005562,"ssp585",2070,2100,2085,2000,"relative","CMCC-ESM2"
"ARCEN AWS",3,3.70333292547275,3.35324304783092,"ssp585",2070,2100,2085,2000,"relative","CMCC-ESM2"
"ARCEN AWS",4,3.14767497219133,2.8206510567297,"ssp585",2070,2100,2085,2000,"relative","CMCC-ESM2"
"ARCEN AWS",5,4.61927786429366,3.32342580645161,"ssp585",2070,2100,2085,2000,"relative","CMCC-ESM2"
"ARCEN AWS",6,5.09878787541713,3.96406407119021,"ssp585",2070,2100,2085,2000,"relative","CMCC-ESM2"
"ARCEN AWS",7,5.67599866518354,4.31849555061179,"ssp585",2070,2100,2085,2000,"relative","CMCC-ESM2"
"ARCEN AWS",8,7.72159810901001,5.91439087875417,"ssp585",2070,2100,2085,2000,"relative","CMCC-ESM2"
"ARCEN AWS",9,6.51028687430478,5.04458876529477,"ssp585",2070,2100,2085,2000,"relative","CMCC-ESM2"
"ARCEN AWS",10,5.4189914349277,4.39550556173526,"ssp585",2070,2100,2085,2000,"relative","CMCC-ESM2"
"ARCEN AWS",11,4.1734957730812,4.10959644048943,"ssp585",2070,2100,2085,2000,"relative","CMCC-ESM2"
"ARCEN AWS",12,3.32430389321468,3.30535406006674,"ssp585",2070,2100,2085,2000,"relative","CMCC-ESM2"
"ARCEN AWS",1,1.42489466073415,1.29792424916574,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",2,3.26770500556174,3.20026140155729,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",3,1.16367085650723,1.33774983314794,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",4,1.33116640711902,0.985810678531702,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",5,1.19264593993326,1.44900378197998,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",6,0.501683092324807,0.841205895439376,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",7,1.17845350389321,1.50076017797553,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",8,1.74955050055618,1.94667931034483,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",9,1.00620378197998,1.31756462736374,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",10,2.55829621802002,1.95000767519466,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",11,1.39526218020022,1.18205684093437,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",12,1.22987597330367,0.854591212458287,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",1,2.13091401557286,2.06821134593993,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",2,3.11234694104561,2.828080756396,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",3,2.15371601779755,2.13688531701891,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",4,0.781798665183537,0.971117130144605,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",5,1.36561368186874,1.40649087875417,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",6,1.27690244716351,1.18936073414906,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",7,2.08450834260289,2.17602469410456,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",8,1.93553114571747,1.68614060066741,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",9,1.18850700778643,1.62040656284761,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",10,2.12686718576196,1.40292703003337,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",11,1.68347508342603,1.27579555061179,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",12,1.59033081201335,1.41946540600667,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",1,1.70886240266963,1.40569844271413,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",2,3.41068565072303,3.12787107897664,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",3,1.94726440489433,1.58218209121246,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",4,1.57102447163515,1.09223003337041,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",5,1.63242013348165,1.66991345939933,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",6,1.44757986651835,1.42040589543938,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",7,1.28634060066741,1.61600533926585,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",8,2.14978275862069,1.92791802002225,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",9,1.1505553948832,1.78592269187987,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",10,1.7627510567297,1.81115283648498,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",11,1.34466218020022,1.21739232480534,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",12,1.6210275862069,1.43180088987764,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",1,2.55496562847609,2.48508553948832,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",2,3.53561790878754,3.50539688542825,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",3,1.6980063403782,1.82470467185762,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",4,1.98753092324805,1.6743106785317,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",5,2.04285561735261,2.05306184649611,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",6,2.44316051167964,2.44279944382647,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",7,2.24096318131257,2.66220533926585,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",8,3.06462469410456,2.93253092324805,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",9,2.60786829810901,3.46196785317019,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",10,2.64412202447164,2.65314961067853,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",11,2.0305234705228,1.74525361512792,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",12,1.82409855394883,1.60144927697442,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",1,1.66521401557286,1.64822747497219,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",2,2.98534694104561,2.92277107897664,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",3,1.58222892102336,1.4174595105673,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",4,1.3553212458287,0.972155839822024,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",5,0.926352391546164,1.19621991101224,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",6,0.54297341490545,0.7144510567297,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",7,2.13626963292547,2.21152469410456,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",8,1.78082146829811,1.75923414905451,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",9,0.994703781979979,1.80508398220245,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",10,2.24391234705228,2.00904315906563,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",11,0.946284760845383,1.17276651835373,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",12,1.5811340378198,1.41672669632925,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",1,4.12645595105673,3.85780489432703,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",2,4.60126629588432,4.3813872080089,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",3,2.93315795328142,2.90695305895439,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",4,3.01507285873192,2.73853648498332,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",5,3.06502658509455,3.03160055617353,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",6,2.8441637374861,2.90051234705228,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",7,3.67228253615128,3.95915695216908,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",8,3.77512469410456,3.84607931034483,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",9,2.63298765294772,3.43773236929922,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",10,4.08071557285873,3.94160444938821,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",11,2.67081379310345,2.48963748609566,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",12,3.56098242491657,3.32170411568409,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",1,1.99292369299221,1.91848231368187,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",2,3.4140340378198,3.36710011123471,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",3,2.28059666295884,1.99082402669633,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",4,1.37727931034483,1.32483971078977,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",5,2.39834916573971,2.01243926585095,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",6,1.45630889877642,1.42357686318131,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",7,2.12628898776418,2.33357308120133,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",8,1.54496985539488,2.01639543937709,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",9,1.49119410456062,2.27493882091212,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",10,2.60494137931035,2.3740915461624,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",11,1.93059121245829,1.93009877641824,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",12,1.84896952169077,1.71600088987764,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",1,4.31406885428254,4.36497263626251,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",2,5.27683726362625,5.16360011123471,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",3,3.47784827586207,3.31563692992214,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",4,2.89993414905451,2.83417842046719,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",5,3.97572658509455,3.8312553948832,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",6,4.82524438264739,4.70271879866518,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",7,4.18409221357063,4.67972469410456,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",8,5.51606985539488,5.34415995550612,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",9,4.7751489432703,5.45545817575083,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",10,4.68758008898776,5.04543670745273,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",11,3.84534282536151,3.82550200222469,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",12,3.89043081201335,3.63241379310345,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"ARCEN AWS",1,-0.273791546162403,-0.604427474972191,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",2,-0.403681201334817,-0.0734385984427142,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",3,-1.10462224694104,-1.04053292547275,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",4,0.525145717463849,-0.311865183537264,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",5,0.995183870967743,0.236883092324805,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",6,0.870338264738599,0.447564516129031,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",7,0.73672936596218,0.482911902113459,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",8,0.818984983314795,0.498551724137931,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",9,1.72247274749722,0.2920680756396,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",10,1.0120893214683,0.41053870967742,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",11,0.423555283648499,0.0329775305895437,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",12,-0.077748164627363,-0.471667408231368,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",1,0.432227808676307,0.165859621802002,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",2,-0.559039265850946,-0.445619243604004,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",3,-0.114577085650723,-0.24139744160178,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",4,-0.0242220244716354,-0.326558731924361,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",5,1.16815161290323,0.194370189098999,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",6,1.64555761957731,0.79571935483871,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",7,1.64278420467186,1.15817641824249,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",8,1.00496562847609,0.238013014460511,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",9,1.90477597330367,0.594910011123471,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",10,0.580660289210233,-0.136541935483871,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",11,0.711768186874306,0.126716240266963,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",12,0.282706674082314,0.0932067853170189,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",1,0.0101761957730808,-0.496653281423804,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",2,-0.260700556173527,-0.145828921023359,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",3,-0.321028698553949,-0.796100667408232,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",4,0.765003781979978,-0.205445828698554,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",5,1.43495806451613,0.45779276974416,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",6,1.81623503893215,1.02676451612903,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",7,0.844616462736376,0.598157063403782,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",8,1.21921724137931,0.479790433815349,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
